frame,track_id,x,y,w,h,class_id,conf
23990,6795,2527.59,717.31,2657.24,893.64,0,0.91
23990,6863,2107.63,736.78,2255.65,1007.65,0,0.97
23990,6864,2738.98,793.91,2861.53,1027.52,0,0.82
23990,6934,2517,823.35,2632.9,1069.51,0,0.9
23990,6875,2324.81,788.58,2455.48,997.3,0,0.82
23990,7000,2898.78,770.39,3011.37,1013.91,0,0.91
23990,7033,1819.58,723.44,1958.64,957.56,3,0.79
24000,6795,2526.51,717.43,2655.99,893.19,0,0.92
24000,6863,2108.57,736.28,2255.57,1006.97,0,0.98
24000,6864,2739.22,794.36,2862.33,1027.57,0,0.63
24000,6934,2517.35,823.42,2633.16,1069.77,0,0.89
24000,6875,2324.79,788.44,2455.68,1000.99,0,0.84
24000,7000,2898.71,770.71,3011.27,1013.7,0,0.89
24000,7033,1818.55,722.85,1956.87,956.92,3,0.58
24000,7062,1819.74,719.88,1949.93,957.91,3,0.52
24010,6795,2525.04,717.46,2655.49,889.83,0,0.93
24010,6863,2107.89,736.17,2255.64,1007.35,0,0.97
24010,6864,2738.41,795.86,2861.06,1027.16,1,0.89
24010,6934,2517.92,826.86,2633.34,1070.62,0,0.89
24010,6875,2324.22,788.27,2455.72,999.73,0,0.83
24010,7000,2899.61,770.88,3010.68,1012.66,0,0.71
24010,7062,1819.09,720.26,1948.31,935.26,3,0.82
24020,6795,2524.62,716.54,2655.68,887.56,0,0.93
24020,6863,2108.86,737.3,2255.05,1006.79,0,0.95
24020,6864,2737.88,796.13,2861.64,1026.67,1,0.91
24020,6934,2518.43,828.84,2633.53,1070.77,0,0.89
24020,6875,2324.14,788.46,2455.41,993.18,0,0.83
24020,7000,2899.69,770.77,3010.67,1013.1,0,0.71
24020,7062,1819.99,720.21,1943,935.37,3,0.82
24030,6795,2522.07,716.66,2656.36,890.21,0,0.93
24030,6863,2110.35,736.83,2255.22,1006.91,0,0.95
24030,6864,2738.07,794.04,2863.21,1028.4,1,0.89
24030,6934,2517.76,827.63,2634.36,1070.42,0,0.91
24030,6875,2323.04,788.28,2458.11,1017.33,0,0.82
24030,7000,2899.31,770.97,3011.48,1012.8,0,0.55
24030,7033,1819.93,721.43,1945.78,955.96,3,0.61
24040,6795,2521.34,715.67,2656.29,892.59,0,0.94
24040,6863,2113.11,737.96,2255.41,1005.71,0,0.96
24040,6864,2737.83,792.9,2857.94,1028.46,1,0.94
24040,6934,2518.01,827.05,2633.82,1068.99,0,0.92
24040,6875,2322.11,788.48,2459.07,1040.94,0,0.86
24040,7000,2897.09,770.55,3011.98,1013.03,0,0.92
24040,7033,1819.8,722.15,1944.81,957.29,3,0.65
24050,6795,2521.37,716.29,2656.59,894.96,0,0.86
24050,6863,2113.34,737.87,2254.95,1006.26,0,0.96
24050,6864,2736.97,789.73,2858.59,1033.5,1,0.94
24050,6934,2516.73,825.39,2633.76,1067.5,0,0.91
24050,6875,2321.64,788.36,2460.44,1056.13,0,0.82
24050,7000,2895.71,773.34,3012.04,1010.82,0,0.88
24050,7033,1820.34,720.81,1946.67,957.93,3,0.38
24050,7076,3220.41,876.16,3348.86,1132.79,0,0.94
24050,7079,1991.34,736.31,2085.79,944.37,1,0.55
24050,7062,1820.28,720.32,1954.47,953.25,3,0.33
24060,6795,2520.71,718.28,2656.82,895.17,0,0.91
24060,6863,2113.83,737.67,2255.38,1006.64,0,0.97
24060,6864,2738.8,788.09,2859.31,1009.16,1,0.88
24060,6934,2517.24,828.67,2635.23,1072.4,0,0.93
24060,6875,2321.88,788.43,2460.26,1058.1,0,0.79
24060,7000,2894.78,772.86,3010.14,1009.08,0,0.4
24060,7033,1819.78,721.11,1945.99,958.47,3,0.35
24060,7076,3204.47,867.11,3331.16,1120.29,0,0.94
24060,7079,1994.31,736.86,2091.58,956.2,1,0.48
24060,7083,1991.22,735.25,2089.99,956.37,1,0.41
24060,7062,1819.32,720.96,1954.28,956.36,3,0.39
24070,6795,2521.38,718.35,2653.48,897.36,0,0.92
24070,6863,2113.56,737.82,2255.39,1006.68,0,0.97
24070,6864,2739.51,787,2858.29,992.76,1,0.82
24070,6934,2518.02,828.77,2635.03,1071.92,0,0.92
24070,6875,2322.4,788.82,2459.38,1050.45,0,0.79
24070,7000,2898.78,766.76,3013.23,1001.59,0,0.64
24070,7076,3195.83,861.66,3321.31,1112.68,0,0.63
24070,7079,1995.09,738.09,2091.23,961.46,1,0.27
24070,7083,1989.85,735.46,2087.08,958.09,1,0.65
24070,7088,2739.81,786.86,2858.31,987.98,0,0.47
24080,6795,2522.61,718.72,2653.54,895.14,0,0.92
24080,6863,2113.8,737.5,2254.43,1006.44,0,0.96
24080,6864,2740.66,786.46,2858.71,984.81,0,0.59
24080,6934,2518.18,828.96,2633.66,1072.86,0,0.91
24080,6875,2323.46,788.23,2458,1031.61,0,0.81
24080,7000,2898.95,764.57,3014.78,995.18,0,0.86
24080,7076,3194.7,859.78,3317.56,1110.53,0,0.49
24080,7083,1990.03,739.6,2083.83,956.33,1,0.63
24080,7088,2740.81,786.57,2858.89,983.99,1,0.71
24080,7033,1812.8,724.99,1948.03,960.92,3,0.7
24090,6795,2522.67,718.36,2655.28,892.93,0,0.91
24090,6863,2113.34,736.96,2253.5,1005.95,0,0.96
24090,6864,2742.06,786.05,2859.85,982.04,0,0.41
24090,6934,2517.86,828.71,2632.91,1073.14,0,0.92
24090,6875,2323.83,788.29,2457.42,1024.75,0,0.81
24090,7000,2899.49,764.7,3015.51,993.01,0,0.73
24090,7076,3196.17,862.62,3318.26,1110.16,0,0.88
24090,7083,1992.71,731.49,2080.32,934.34,1,0.45
24090,7088,2742.31,786.2,2860.25,982.56,1,0.61
24090,7033,1812.52,722.72,1948.82,952.86,3,0.56
24090,7079,1996.96,741.84,2086.48,960.27,1,0.31
24100,6795,2522.85,718.23,2656.18,892.43,0,0.94
24100,6863,2113.97,737.44,2254.05,1006.5,0,0.94
24100,6864,2741.62,785.3,2859.18,982.13,1,0.55
24100,6934,2517.91,829.58,2632.91,1073.9,0,0.92
24100,6875,2323.93,788.25,2457.07,1018.52,0,0.82
24100,7000,2899.5,765.44,3015.22,992.5,0,0.76
24100,7076,3198.25,868.78,3319.09,1111.59,0,0.93
24100,7083,1990.93,736.86,2080.78,952.99,1,0.54
24100,7088,2741.68,785.38,2859.4,983.28,0,0.41
24100,7033,1813.38,722.54,1949.71,951,3,0.41
24100,7079,1996.58,742.67,2085.6,961.88,1,0.28
24110,6795,2521.2,718.66,2656.69,893.72,0,0.9
24110,6863,2114.14,738.56,2254.55,1006.55,0,0.97
24110,6864,2740.97,785.18,2859.27,982.55,0,0.44
24110,6934,2517.01,825.2,2632.01,1073.58,0,0.91
24110,6875,2323.16,788.18,2457.43,1016.47,0,0.81
24110,7000,2899.44,766.22,3015.16,990.08,0,0.83
24110,7076,3195.48,866.44,3318.51,1112.55,0,0.94
24110,7083,1990.15,738.7,2080.38,956.69,1,0.35
24110,7088,2740.92,785.29,2859.47,983.86,1,0.69
24110,7033,1815.68,725.07,1953.83,956.99,3,0.51
24120,6795,2524.11,716.35,2655.51,891.78,0,0.89
24120,6863,2113.98,737.26,2255.03,1006.55,0,0.96
24120,6864,2740.98,785.01,2859.03,981.55,0,0.47
24120,6934,2517.02,824.47,2631.1,1073.83,0,0.92
24120,6875,2322.73,788.93,2457.25,1014.93,0,0.82
24120,7000,2898.72,766.3,3014.19,987.86,0,0.57
24120,7076,3193.39,865.67,3318.39,1112,0,0.95
24120,7083,1993.42,732.89,2079.93,940.92,0,0.27
24120,7088,2740.92,785.11,2859.18,982.73,1,0.66
24120,7033,1816.76,721.72,1950.69,956.54,3,0.46
24120,7106,1482.74,693.81,1634.72,919.34,1,0.75
24120,7108,1817.79,722.91,1954.6,959.66,3,0.38
24130,6795,2522.63,711.85,2653.05,891.24,0,0.87
24130,6863,2114.76,736.47,2255,1006.4,0,0.96
24130,6864,2740.73,785.57,2860.44,980.71,0,0.37
24130,6934,2516.16,819.4,2632.8,1074.86,0,0.91
24130,6875,2322.61,789.77,2456.69,1018.39,0,0.84
24130,7000,2894.62,767.68,3010.72,985.26,0,0.71
24130,7076,3178.62,844.11,3301.44,1091.82,0,0.89
24130,7088,2740.67,785.69,2860.63,981.75,1,0.47
24130,7033,1820.58,719.7,1950.39,939.76,3,0.73
24130,7106,1526.37,678.33,1654.52,903.45,1,0.62
24130,7079,1996.94,742.6,2086.1,961.6,0,0.26
24140,6795,2526.29,704.75,2652.74,893.54,0,0.9
24140,6863,2114.37,735.39,2254.81,1006.3,0,0.97
24140,6864,2740.07,786.41,2858.6,982.31,0,0.32
24140,6934,2516.22,820.12,2631.81,1074.39,0,0.92
24140,6875,2322.1,789.24,2456.82,1042.81,0,0.79
24140,7000,2898.18,765.7,3012.67,976.04,0,0.86
24140,7088,2739.99,786.54,2858.7,983.29,1,0.85
24140,7033,1816.99,719.87,1949.98,950.96,3,0.64
24140,7106,1542.88,670.52,1675.15,924.41,1,0.74
24140,7079,1995.25,741.61,2086.5,965.01,1,0.31
24140,7083,1990.61,737,2082.1,957.49,1,0.26
24150,6795,2520.21,702.44,2646.81,894.46,0,0.93
24150,6863,2114.07,735.38,2254.87,1006.05,0,0.97
24150,6934,2516.39,824.47,2632.61,1072.93,0,0.92
24150,6875,2321.27,788.48,2457.91,1055,0,0.83
24150,7000,2908.06,763.58,3018.38,951.92,0,0.42
24150,7033,1816.01,719.21,1949.34,948.46,3,0.79
24150,7119,3107.96,784.37,3217.26,987.58,0,0.8
24150,7121,1811.85,723.15,1951.29,964.53,3,0.38
24160,6795,2516.32,701.97,2647.38,896.61,0,0.96
24160,6863,2113.87,735.99,2254.41,1005.13,0,0.97
24160,6934,2517.6,826.86,2632.96,1070.84,0,0.91
24160,6875,2320.2,789.61,2458.4,1061.58,0,0.87
24160,7000,2910.13,762.72,3024.99,929.89,0,0.55
24160,7033,1814.91,720.19,1947.33,955.5,3,0.53
24160,7119,3096.67,774.59,3213.41,943.93,0,0.59
24160,7121,1811.63,724.52,1949.61,964.75,3,0.68
24160,7123,2291.05,1108.06,2466.88,1439.87,0,0.88
24160,6864,2739.1,789.6,2858.9,1006.36,1,0.93
24160,7079,1990.53,740.83,2083.72,963.99,1,0.46
24170,6795,2510.97,697.13,2646.29,898.21,0,0.91
24170,6863,2114.51,737.19,2254.36,1005.36,0,0.97
24170,6934,2518.28,823.5,2634.05,1068.86,0,0.92
24170,6875,2319.25,790.28,2457.91,1060.15,0,0.9
24170,7033,1814.68,720.26,1945.55,956.26,3,0.62
24170,7119,3090.84,766.55,3211.1,919,0,0.27
24170,7121,1813.78,724.28,1950.71,960.68,3,0.36
24170,7123,2342.14,1056.66,2510.8,1375.99,0,0.68
24170,6864,2737.94,790.39,2858.49,1021.32,0,0.59
24170,7079,1993.89,742.33,2086.3,963.77,1,0.31
24180,6795,2512.94,695.15,2643.75,891.62,0,0.96
24180,6863,2116.81,737.1,2254.72,1006.12,0,0.95
24180,6934,2518.51,819.52,2638.13,1076.75,0,0.82
24180,6875,2319.72,790.32,2456.48,1054.52,0,0.9
24180,7033,1820.87,723.98,1953.18,960.1,1,0.54
24180,7121,1821.9,725.66,1955.66,961.3,3,0.61
24180,7123,2409.54,1018.02,2561.66,1309.78,0,0.76
24180,6864,2738.39,790.47,2857.76,1026.2,0,0.91
24180,7079,1996.14,740.25,2086.52,959.4,1,0.33
24180,7000,2908.91,760.17,3021.85,944.67,0,0.52
24190,6795,2512.8,696.55,2647.76,897.16,0,0.95
24190,6863,2116.95,736.83,2255.29,1005.57,0,0.96
24190,6934,2517.62,817.01,2638.87,1056.55,0,0.8
24190,6875,2320.11,790.18,2456.52,1056.83,0,0.85
24190,7033,1825.26,724.81,1956.01,960.46,1,0.58
24190,7121,1826.77,725.44,1957.24,960.37,3,0.58
24190,6864,2738.4,790.79,2857.6,1029.41,0,0.88
24190,7079,1992.35,737.59,2083.14,959.81,1,0.39
24190,7133,1994.69,728.87,2081.21,938.13,1,0.39
24190,7000,2900.46,769.89,3008.77,983.08,0,0.92
24200,6795,2510.18,698.33,2647.77,904.85,0,0.95
24200,6863,2117.91,735.36,2255.26,1006.18,0,0.86
24200,6934,2517.23,815.7,2649.09,1054.63,0,0.66
24200,6875,2320.76,790.08,2456.86,1046.42,0,0.83
24200,7033,1825.34,724.88,1956.26,962.27,1,0.45
24200,7121,1826.52,725.08,1956.81,961.91,3,0.44
24200,6864,2738.89,789.58,2857.7,1029.53,0,0.89
24200,7133,1992.68,728.41,2080.31,929.35,1,0.45
24200,7000,2897.19,781.48,3002.72,1002.1,0,0.91
24200,7123,2513.05,964.02,2661.89,1227.68,0,0.65
24210,6795,2509.09,698.63,2647.08,905.42,0,0.95
24210,6863,2128.7,734.52,2261.56,1008.67,0,0.87
24210,6934,2517.42,821.89,2649.59,1056.82,0,0.47
24210,6875,2320.54,789.78,2457.66,1041.56,0,0.8
24210,7033,1825.27,725.78,1957.03,962.64,1,0.62
24210,7121,1826.21,725.88,1957.35,962.18,3,0.61
24210,6864,2738.61,790.17,2858.29,1026.95,0,0.85
24210,7000,2896.82,783.9,3001.71,1009.43,0,0.87
24210,7123,2552.72,926.8,2705.07,1197.75,0,0.48
24210,7079,1989.45,734.65,2081.45,957.17,1,0.44
24220,6795,2509.8,701.17,2648.52,905.28,0,0.95
24220,6863,2121.09,733.67,2257.9,1009.82,0,0.84
24220,6934,2516.5,819.69,2648.68,1056.75,0,0.61
24220,6875,2320.48,789.76,2458.49,1052.37,0,0.76
24220,7033,1823.97,725.68,1957.32,962.45,3,0.76
24220,7121,1824.69,725.7,1957.51,961.98,1,0.34
24220,6864,2739.14,790.41,2859.14,1028.07,0,0.74
24220,7000,2898.43,786.19,3001.6,1010.46,0,0.74
24220,7123,2589,911.08,2738.73,1181.64,0,0.63
24220,7079,1988.55,733.3,2081.04,957.61,1,0.44
24220,7076,3102.73,805.65,3214.61,1031.74,0,0.76
24230,6795,2508.4,701,2642.91,902.81,0,0.93
24230,6863,2115.71,731.19,2256.41,1008.86,0,0.95
24230,6934,2516.67,818.44,2643.81,1055.21,0,0.67
24230,6875,2321.7,791.82,2457.74,1026.94,0,0.73
24230,7033,1823.3,726.83,1957.51,963.51,3,0.74
24230,7121,1823.89,726.86,1957.64,963.11,1,0.44
24230,6864,2742.24,788.95,2859.72,1026.48,0,0.81
24230,7000,2898.2,789.34,3002.45,1011.09,0,0.84
24230,7123,2612.35,893.32,2762.21,1165.58,3,0.54
24230,7079,1988.51,734.22,2083.15,960.85,1,0.44
24230,7148,2305.19,1470.98,2516.75,1876.31,0,0.95
24230,7150,2600.44,903.12,2749.53,1175.99,0,0.53
24230,7151,1684.38,547.37,1831.88,758.3,0,0.74
24240,6795,2507.56,696.12,2643.99,898.52,0,0.92
24240,6863,2117.22,731.92,2256.03,1001.95,0,0.95
24240,6934,2514.96,808.66,2636.76,1049.26,0,0.77
24240,6875,2320.31,791.42,2457.48,1029.47,0,0.85
24240,7033,1823.31,727.23,1957.03,964.03,3,0.74
24240,7121,1823.8,727.25,1957.11,963.69,1,0.43
24240,6864,2743.1,788.49,2860.1,1020.09,0,0.82
24240,7000,2897.47,784.98,2998.36,1010.57,0,0.87
24240,7079,1988.72,734.66,2082.68,961.67,1,0.35
24240,7148,2308.87,1359.88,2508.4,1744.11,0,0.81
24240,7151,1707.33,525.22,1845.38,725.36,0,0.59
24240,7155,2743.49,788.43,2860.19,1017.4,1,0.34
24240,7133,1992.74,727.65,2082.81,948.66,1,0.3
24240,7076,3098.75,796.35,3209.59,993.77,0,0.79
24250,6795,2502.16,695.33,2639.84,886.34,0,0.91
24250,6863,2117.65,722.8,2255.56,983.45,0,0.65
24250,6934,2512.47,782.84,2631.85,1033.88,0,0.75
24250,6875,2320.5,790.73,2457.37,1021.27,0,0.82
24250,7033,1823.35,726.24,1957.26,964.71,3,0.66
24250,7121,1823.77,726.23,1957.32,964.41,1,0.55
24250,6864,2743.7,786.18,2861.43,1018.88,1,0.28
24250,7000,2883.51,762.74,2983.43,988.84,0,0.46
24250,7079,1989.65,733.76,2085.47,960.37,1,0.43
24250,7148,2322.34,1246.93,2508.03,1602.21,0,0.56
24250,7151,1733.73,498.94,1860.61,693.7,0,0.86
24250,7155,2743.73,785.92,2861.59,1017.6,0,0.38
24250,7156,2508.22,1599.05,2750.62,2033.58,0,0.97
24250,7076,3094.02,791.82,3206.2,1022.09,0,0.66
24250,7150,2622.27,875.56,2757.85,1130.42,0,0.59
24260,6795,2487.69,684.26,2627.41,867.31,0,0.8
24260,6863,2118.94,685.55,2257.97,955.19,0,0.91
24260,6934,2507.88,773.43,2626.24,1020.71,0,0.84
24260,6875,2328.16,780.49,2453.18,976.07,0,0.55
24260,7033,1820.88,726.1,1955.37,966.18,3,0.49
24260,6864,2744.11,791.5,2850.46,1017.5,1,0.41
24260,7079,1991.75,729.59,2082.21,930.33,1,0.46
24260,7148,2335.5,1158.57,2507.13,1489.81,0,0.92
24260,7151,1754.1,477,1868.78,659.2,0,0.72
24260,7155,2744.05,792.38,2848.66,1016.62,0,0.35
24260,7156,2552.38,1444.06,2769,1853.1,0,0.95
24260,7076,3063.39,774.46,3174.05,1017.21,0,0.87
24260,7150,2627.1,866.67,2758.48,1118.6,0,0.54
24270,6795,2475.21,668.07,2612.65,855.04,0,0.93
24270,6863,2109.07,636.7,2247.21,886.75,0,0.92
24270,6934,2504.07,766.56,2621.21,1009.71,0,0.78
24270,6875,2310.71,753.62,2436.22,992.98,0,0.82
24270,7033,1820.14,726.61,1955.13,965.21,3,0.63
24270,7079,1995.75,726.79,2089.39,911.56,1,0.52
24270,7148,2351.45,1080.54,2515.1,1395.88,0,0.89
24270,7151,1766.47,450.84,1880.01,623.11,0,0.92
24270,7155,2730.1,756.42,2844.62,988.63,0,0.46
24270,7156,2614.5,1287.27,2813.61,1655.42,0,0.85
24270,7150,2624.33,857.33,2756.57,1107.65,0,0.69
24280,6795,2459.31,635.34,2578.84,822.25,0,0.76
24280,6863,2071.69,584.2,2220.22,823.29,0,0.91
24280,6934,2493.33,742.53,2603.41,976.96,0,0.94
24280,6875,2265.92,711.04,2397.47,952.5,0,0.84
24280,7033,1819.63,720.3,1951.62,953.16,3,0.66
24280,7079,2005.54,728.01,2099.72,929.04,1,0.76
24280,7148,2382.66,1019.35,2537.16,1320.06,0,0.94
24280,7151,1779.54,417.71,1886.59,587.09,0,0.86
24280,7155,2703.55,725.62,2816.62,944.96,0,0.68
24280,7156,2694,1160.8,2876.97,1496.34,0,0.95
24280,7150,2632.29,834.79,2758.66,1079.52,0,0.65
24280,7167,1820.2,719.82,1955.41,947.34,3,0.44
24290,6934,2475.85,713.29,2580.62,940.21,0,0.87
24290,7033,1814.69,698.56,1945.51,928.94,3,0.96
24290,7148,2429.26,948.07,2576.32,1228.84,0,0.54
24290,7151,1788.36,391.36,1890.12,550.42,0,0.81
24290,7155,2668.41,680.74,2776.45,873.12,1,0.74
24290,7156,2778.84,1046.09,2947.18,1347.51,0,0.95
24290,7150,2654.35,794.57,2778.22,1038.93,0,0.66
24300,7148,2487.28,880.74,2620.15,1132.12,0,0.85
24300,7151,1797.98,370.88,1891.36,515.88,0,0.52
24300,7155,2641.2,637.08,2751.68,816.19,0,0.69
24300,7156,2846.06,934.93,3000.45,1207.64,0,0.95
24300,7174,1999.27,472.91,2115.34,675.31,0,0.93
24300,7178,2412.3,553.65,2516.13,732.37,0,0.87
24300,7106,1796.14,649.24,1913.89,871.77,3,0.85
24300,6795,2437.4,655.82,2539.05,858.48,0,0.92
24300,6863,2115.66,565.2,2243.05,766.06,0,0.8
24310,7155,2627.87,597.91,2734.34,800.95,0,0.53
24310,7156,2903.94,835.36,3043.19,1088.25,0,0.95
24310,7174,1975.23,436.54,2077.92,624.85,0,0.86
24310,7178,2382.8,513.86,2484.12,692.46,0,0.92
24310,7106,1802.02,617.95,1913.97,822.39,3,0.95
24310,6795,2418.41,629.12,2515.21,839.17,0,0.94
24310,6863,2106.59,522.51,2218.27,713.15,0,0.71
24320,7156,2932.87,750.85,3055.32,983.81,0,0.91
24320,7174,1950.19,387.55,2038.9,553.96,0,0.86
24320,6795,2393.3,592.93,2485.88,797.48,0,0.92
24320,7150,2638.28,734.99,2756.27,965.46,0,0.93
24330,7174,1931.34,353.01,2015.42,491.89,0,0.74
24330,7196,1774.8,520.69,1876.8,689.85,3,0.72
24330,7197,922.22,344.02,986.32,455.69,0,0.69
24330,7200,2358.08,361,2425.12,475.39,0,0.73
24330,7000,2893.7,690.84,3014.2,908.81,0,0.89
24330,7178,2358.14,526.69,2450.86,726.26,0,0.75
24330,6863,2096.55,512.38,2178.76,693.61,0,0.8
24340,7196,1781.94,476.23,1876.82,633.11,0,0.73
24340,7197,921.08,377.93,989.52,501.99,0,0.77
24340,7200,2374.2,372.81,2443.66,487.12,0,0.77
24340,7203,2727.64,628.81,2826.33,816.92,0,0.94
24340,7000,2909.98,642.34,3024.06,850.39,0,0.93
24340,7178,2327.78,513.09,2417.78,702.82,0,0.93
24340,6863,2093.88,488.78,2169.65,656.45,0,0.86
24350,7196,1791.62,427.76,1877.6,568.37,0,0.8
24350,7197,903.21,428.48,982.68,568.66,0,0.84
24350,7200,2381.35,384.3,2456.35,500.77,0,0.76
24350,7203,2712.77,564.42,2807.85,752.37,0,0.91
24350,7000,2922.27,596.79,3026.27,789.47,0,0.89
24350,7178,2298.67,491.54,2380.5,663.07,0,0.91
24350,6863,2093.32,459.93,2161.47,612.38,0,0.81
24360,7196,1800.19,381.73,1876.41,512.1,0,0.54
24360,7200,2392.76,396.41,2465.32,516.87,0,0.58
24360,7203,2694.16,511.54,2784.43,690.23,0,0.87
24360,7000,2902.23,549.86,3002.99,728.64,0,0.88
24360,7178,2265.46,444.58,2346.14,625.58,0,0.79
24360,7155,2534.68,423.19,2610.86,559.29,0,0.82
24370,7196,1802.19,350.37,1870.24,467.18,0,0.77
24370,7203,2667.51,479.58,2749.82,637.18,0,0.72
24370,7178,2235.56,418.82,2311.87,582.35,0,0.86
24370,7155,2519.34,403.27,2588.78,528.95,0,0.43
24380,7178,2210.57,397.87,2280.97,545.15,0,0.66
24380,7123,3215.12,450.74,3312.22,618.98,0,0.75
24390,7178,2199.28,375.66,2259.72,513.72,0,0.59
24390,7260,2781.23,439.86,2869.56,599.41,0,0.75
24400,7178,2186.89,371.45,2246.8,492.5,0,0.48
24400,7260,2778.63,420.37,2862.17,566.39,0,0.87
24400,7289,2545.73,401.79,2615.29,522.18,0,0.53
24410,7260,2784.67,402.62,2863.17,535.85,0,0.57
24410,7150,2653.58,504.44,2757.99,699.19,0,0.49
24420,7260,2797.17,388.59,2869.37,516.94,0,0.55
24420,7310,2582.03,374.17,2650.17,506.5,0,0.54
24420,7150,2640.42,529.26,2742.96,714,0,0.87
24430,7260,2799,376.63,2874.97,502.84,0,0.35
24440,6934,2381.04,564.77,2580.45,741.21,0,0.93
24450,6934,2344.33,558.44,2544.26,735.49,0,0.9
24460,6934,2324.56,557.56,2526.94,733.72,0,0.93
24470,6934,2316.1,558.67,2519.76,737.36,0,0.91
24480,6934,2314.1,557.65,2520.37,736.23,0,0.92
24490,6934,2312.79,557.88,2519.39,735.54,0,0.94
24500,6934,2313.46,558.64,2518.77,734.75,0,0.94
24510,6934,2314.48,556.83,2520.52,736.46,0,0.94
24520,6934,2316.19,554.38,2521.16,737.14,0,0.95
24530,6934,2318.01,555,2521.05,735.76,0,0.95
24540,6934,2321.38,557.06,2524.63,735.5,0,0.94
24550,6934,2322.59,557.79,2526.04,735.47,0,0.96
24560,6934,2323.04,557.51,2528.02,736.83,0,0.94
24570,6934,2324.66,558.44,2529.36,738.32,0,0.94
24580,6934,2325.44,557.71,2532.42,739.75,0,0.94
24580,7351,923.01,399.42,991.55,541.76,0,0.85
24580,7106,2187.76,474.92,2267.51,649.69,0,0.92
24590,6934,2331.77,560.91,2535.86,739.87,0,0.95
24590,7351,923.65,441.32,998.55,592.95,0,0.89
24590,7106,2184.7,437.38,2257.85,593.31,0,0.92
24600,7351,908.63,498.16,993.01,671.09,0,0.85
24610,6934,2340.46,563.18,2539.91,739.5,0,0.44
24620,6934,2342.71,563.33,2538.63,738.51,0,0.73
24630,6934,2342.67,566.44,2540.51,739.28,0,0.72
24640,6934,2342.84,566.96,2541.25,739.18,0,0.38
24650,6934,2343.76,564.37,2541.45,738.86,0,0.35
24660,6934,2346.91,566.26,2548.43,739.62,0,0.35
24670,6934,2349.44,564.83,2550.92,739.07,0,0.56
24680,6934,2348.74,565.95,2554.44,739.1,0,0.27
24700,6934,2354.5,565.98,2558.93,741.08,0,0.59
24710,6934,2355.76,565.19,2561.63,741.81,0,0.66
24720,6934,2358.67,563.2,2561.38,743.29,0,0.56
24730,6934,2359.99,562.57,2562.28,743.66,0,0.8
24740,6934,2361.7,558.88,2561.81,744.23,0,0.58
24750,6934,2360.45,560.95,2562.2,742.86,0,0.9
24760,6934,2362.51,560.82,2562.23,743.7,0,0.73
24770,6934,2360.48,562.75,2565.18,743.52,0,0.93
24780,6934,2355.47,561.1,2559.28,741.55,0,0.74
24790,6934,2318.77,563.06,2513.12,736.86,0,0.91
24800,6934,2256.2,558.35,2455.03,732.98,0,0.96
24810,6934,2164,550.67,2362.11,726.85,0,0.95
24820,7368,1873.31,430.9,1957.02,596.02,0,0.86
24830,7368,1871.01,389.67,1944.83,533.2,0,0.62
24840,7368,1856.56,343.34,1923.41,477.48,0,0.63
24840,7372,921.58,361.15,992.13,489.31,0,0.78
24850,7368,1842.56,329.76,1902.33,439.38,0,0.43
24850,7372,937.45,394.43,1015.83,539.33,0,0.86
24860,7368,1826.53,312.15,1886.96,419.57,0,0.48
24870,7376,994.79,491.12,1090.39,665.69,0,0.94
25130,7376,973.73,469.51,1117.44,619.91,0,0.93
25160,7376,986.03,459.53,1114.41,605.53,0,0.87
25350,7486,377.61,426.81,501.1,558.36,0,0.41
25450,7486,350.16,428.85,497.01,560.41,0,0.26
25460,7486,364.91,429.65,497.62,560.69,0,0.27
25500,7486,373.16,423.85,501.96,562.58,0,0.55
25520,7486,375.73,423.92,497.3,560.55,0,0.6
25550,7505,74.4,1717.49,308.32,2143.15,0,0.69
25570,7509,881.8,535.69,1029.52,707.98,0,0.85
25580,7512,1153.44,558.3,1325.56,736.55,0,0.7
25590,7517,1472.61,575.02,1648.81,761.9,0,0.9
25600,7523,1782.51,599.4,1963.67,793.74,0,0.83
25600,7509,964.48,544.72,1094.86,714.56,0,0.85
25610,7525,1250.34,562.24,1387.36,746.32,0,0.46
25610,7512,1246.92,562.79,1379.17,742.58,1,0.7
25610,7517,1495.03,582.59,1674.42,780.25,0,0.71
25620,7517,1561.07,582.25,1721.59,772.07,0,0.89
25620,7523,1765.06,607.7,1939.02,810.99,0,0.81
25620,7509,959.02,553.46,1106.75,734.45,1,0.9
25630,7537,2417.7,694.74,2607.45,929.1,0,0.85
25630,7525,1184.08,573.78,1348.38,762.19,1,0.83
25640,7537,2472.47,710.1,2664.49,935.82,0,0.86
25640,7538,676.45,591.59,774.98,787.21,0,0.87
25640,7486,369.99,427.14,492.38,559.91,0,0.85
25650,7537,2543.43,716.18,2721.59,932.55,0,0.71
25650,7517,1641.6,606.1,1826.67,794.85,0,0.48
25660,7537,2598.67,725.52,2777.89,942.18,0,0.49
25660,7551,2477.86,670.95,2654.15,856.8,0,0.61
25680,7556,3197.83,716.07,3402.38,924.98,0,0.85
25680,7559,2620.65,674.5,2833.28,838.85,0,0.67
25690,7559,2657.2,682.97,2881.92,858.81,0,0.52
25690,7551,2380.93,685.95,2577.56,892.25,0,0.87
25700,7551,2429.53,696.04,2630.29,909.46,0,0.78
25700,7486,368.84,428.98,491.05,558.07,0,0.31
